state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,071,0001,42602,1,34.89405,-117.02471,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8214,94.0,Y,352,365,0,546,0.0,,Certified,34.264205,9.984017,62.4,2021-05-06 02:00,57.5,2021-08-15 00:00,56.3,2021-04-02 23:00,54.5,2021-06-12 04:00,,,,,54.5,50.8,47.9,45.3,41.0,35.9,19.3,Barstow,"301 E. Mountain View, BARSTOW",California,San Bernardino,Barstow,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-22
06,013,1002,42602,1,38.006311,-121.641918,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,8163,93.0,Y,349,365,0,597,,,Certified,4.310119,3.500367,31.7,2021-01-17 18:00,24.4,2021-01-17 20:00,23.3,2021-01-17 21:00,22.3,2021-01-12 18:00,,,,,17.0,15.0,11.9,9.3,5.3,3.1,1.4,Bethel Island,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,41860,"San Francisco-Oakland-Hayward, CA",2024-05-22
06,013,1002,42602,1,38.006311,-121.641918,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,8163,93.0,Y,349,365,0,597,0.0,,Certified,8.285673,5.105127,31.7,2021-01-17 18:00,22.3,2021-01-12 18:00,22.3,2021-11-22 19:00,22.1,2021-11-28 23:00,,,,,22.1,21.3,18.5,16.1,11.1,6.4,3.2,Bethel Island,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,41860,"San Francisco-Oakland-Hayward, CA",2024-05-22
06,025,0005,42602,1,32.67618,-115.48307,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8366,96.0,Y,364,365,0,394,,,Certified,9.959276,8.807058,61.7,2021-02-07 08:00,58.3,2021-11-16 08:00,54.0,2021-02-24 08:00,52.3,2021-12-06 08:00,,,,,37.2,34.7,29.1,24.0,13.4,6.4,2.4,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,20940,"El Centro, CA",2024-05-22
06,025,0005,42602,1,32.67618,-115.48307,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8366,96.0,Y,364,365,0,394,0.0,,Certified,24.205495,11.188568,61.7,2021-02-07 08:00,58.3,2021-11-16 08:00,54.0,2021-02-24 08:00,52.3,2021-12-06 08:00,,,,,52.3,44.6,43.3,38.4,32.2,25.0,8.7,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,20940,"El Centro, CA",2024-05-22
06,073,1008,42602,1,33.217046,-117.396249,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,6724,77.0,Y,295,365,0,932,,,Certified,5.456573,6.163115,57.0,2021-01-17 19:00,54.0,2021-01-13 18:00,54.0,2021-01-17 20:00,51.0,2021-01-13 19:00,,,,,29.0,24.0,17.0,13.0,8.0,3.0,1.0,Camp Pendleton,21441-W B STREET,California,San Diego,Camp Pendleton South,41740,"San Diego-Carlsbad, CA",2024-05-22
06,073,1008,42602,1,33.217046,-117.396249,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,6724,77.0,N,295,365,0,932,0.0,,Certified,14.359322,10.229993,57.0,2021-01-17 19:00,54.0,2021-01-13 18:00,51.0,2021-01-14 19:00,50.0,2021-01-15 19:00,,,,,51.0,47.0,35.0,27.0,19.0,12.0,4.0,Camp Pendleton,21441-W B STREET,California,San Diego,Camp Pendleton South,41740,"San Diego-Carlsbad, CA",2024-05-22
06,073,1008,42602,2,33.217046,-117.396249,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,2021,Parts per billion,No Events,328,4.0,N,14,365,0,56,,,Certified,8.792683,10.036311,59.0,2021-12-21 16:00,46.0,2021-12-22 20:00,45.0,2021-12-21 15:00,41.0,2021-12-22 16:00,,,,,41.0,38.0,30.0,22.0,12.0,5.0,0.0,Camp Pendleton,21441-W B STREET,California,San Diego,Camp Pendleton South,41740,"San Diego-Carlsbad, CA",2024-05-22
06,073,1008,42602,2,33.217046,-117.396249,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,2021,Parts per billion,No Events,328,4.0,N,14,365,0,56,0.0,,Certified,21.285714,17.107931,59.0,2021-12-21 16:00,46.0,2021-12-22 20:00,40.0,2021-12-20 18:00,30.0,2021-12-18 18:00,,,,,59.0,59.0,59.0,46.0,30.0,12.0,5.0,Camp Pendleton,21441-W B STREET,California,San Diego,Camp Pendleton South,41740,"San Diego-Carlsbad, CA",2024-05-22
06,083,1025,42602,1,34.48974,-120.04692,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Events Included,7719,88.0,Y,337,365,7719,1041,,,Certification not required,0.688172,1.246214,62.0,2021-10-12 13:00,45.0,2021-10-12 12:00,14.0,2021-02-24 10:00,14.0,2021-11-23 13:00,,,,,4.0,3.0,2.0,2.0,1.0,1.0,0.0,Los Flores Canyon #1,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,42200,"Santa Maria-Santa Barbara, CA",2024-05-22
