Year,CountyNum,CountyName,Sector,RNR, MMTherms 
2007,51,SUTTER,Ag With Water Pump,Non-Residential,0.168
2007,51,SUTTER,Commercial,Non-Residential,4.397
2007,51,SUTTER,Industrial,Non-Residential,3.4473
2007,51,SUTTER,Mining,Non-Residential,0.0084
2007,51,SUTTER,Residential,Residential,13.0936
2007,51,SUTTER,TCU,Non-Residential,0.1485
2007,52,TEHAMA,Ag With Water Pump,Non-Residential,0.2722
2007,52,TEHAMA,Commercial,Non-Residential,2.3603
2007,52,TEHAMA,Industrial,Non-Residential,5.0277
2007,52,TEHAMA,Mining,Non-Residential,0.0062
2007,52,TEHAMA,Residential,Residential,4.2417
2007,52,TEHAMA,TCU,Non-Residential,0.0203
2007,53,TRINITY,Commercial,Non-Residential,0.0385
2007,53,TRINITY,Residential,Residential,0.021
2007,53,TRINITY,TCU,Non-Residential,0.0003
2007,54,TULARE,Ag With Water Pump,Non-Residential,9.2735
2007,54,TULARE,Commercial,Non-Residential,20.6053
2007,54,TULARE,Industrial,Non-Residential,73.5978
2007,54,TULARE,Mining,Non-Residential,0.1942
2007,54,TULARE,Residential,Residential,55.8414
2007,54,TULARE,TCU,Non-Residential,0.8403
2007,56,VENTURA,Ag With Water Pump,Non-Residential,9.7234
2007,56,VENTURA,Commercial,Non-Residential,32.8391
2007,56,VENTURA,Industrial,Non-Residential,33.7486
2007,56,VENTURA,Mining,Non-Residential,9.6847
2007,56,VENTURA,Residential,Residential,120.4943
2007,56,VENTURA,TCU,Non-Residential,1.8407
2007,57,YOLO,Ag With Water Pump,Non-Residential,0.1369
2007,57,YOLO,Commercial,Non-Residential,21.4866
2007,57,YOLO,Industrial,Non-Residential,11.2336
2007,57,YOLO,Mining,Non-Residential,0.0423
2007,57,YOLO,Residential,Residential,26.7233
2007,57,YOLO,TCU,Non-Residential,0.517
2007,58,YUBA,Ag With Water Pump,Non-Residential,0.1805
2007,58,YUBA,Commercial,Non-Residential,3.0628
2007,58,YUBA,Industrial,Non-Residential,0.5166
2007,58,YUBA,Mining,Non-Residential,0.0372
2007,58,YUBA,Residential,Residential,7.6101
2007,58,YUBA,TCU,Non-Residential,0.6289
2008,1,ALAMEDA,Ag With Water Pump,Non-Residential,0.3125
2008,1,ALAMEDA,Commercial,Non-Residential,106.916
2008,1,ALAMEDA,Industrial,Non-Residential,84.5416
2008,1,ALAMEDA,Mining,Non-Residential,2.7837
2008,1,ALAMEDA,Residential,Residential,239.062
2008,1,ALAMEDA,TCU,Non-Residential,2.4932
2008,3,AMADOR,Ag With Water Pump,Non-Residential,0.0055
2008,3,AMADOR,Commercial,Non-Residential,3.1183
2008,3,AMADOR,Industrial,Non-Residential,2.2706
2008,3,AMADOR,Mining,Non-Residential,0.7883
2008,3,AMADOR,Residential,Residential,2.214
2008,3,AMADOR,TCU,Non-Residential,0.0056
2008,4,BUTTE,Ag With Water Pump,Non-Residential,1.2667
2008,4,BUTTE,Commercial,Non-Residential,12.6115
2008,4,BUTTE,Industrial,Non-Residential,3.1242
2008,4,BUTTE,Mining,Non-Residential,0.0195
2008,4,BUTTE,Residential,Residential,29.3513
2008,4,BUTTE,TCU,Non-Residential,0.2067
2008,5,CALAVERAS,Commercial,Non-Residential,0.5836
2008,5,CALAVERAS,Industrial,Non-Residential,0.0062
2008,5,CALAVERAS,Residential,Residential,0.5297
2008,5,CALAVERAS,TCU,Non-Residential,0.0114
2008,6,COLUSA,Ag With Water Pump,Non-Residential,0.2363
2008,6,COLUSA,Commercial,Non-Residential,2.5405
2008,6,COLUSA,Industrial,Non-Residential,22.6713
2008,6,COLUSA,Mining,Non-Residential,0.0049
2008,6,COLUSA,Residential,Residential,2.3099
2008,6,COLUSA,TCU,Non-Residential,0.0868
2008,7,CONTRA COSTA,Ag With Water Pump,Non-Residential,0.229
2008,7,CONTRA COSTA,Commercial,Non-Residential,52.1465
2008,7,CONTRA COSTA,Industrial,Non-Residential,715.5124
2008,7,CONTRA COSTA,Mining,Non-Residential,1.2324
2008,7,CONTRA COSTA,Residential,Residential,183.1846
2008,7,CONTRA COSTA,TCU,Non-Residential,1.8092
2008,9,EL DORADO,Ag With Water Pump,Non-Residential,0.0021
2008,9,EL DORADO,Commercial,Non-Residential,8.3294
2008,9,EL DORADO,Industrial,Non-Residential,0.2303
2008,9,EL DORADO,Mining,Non-Residential,0.2345
2008,9,EL DORADO,Residential,Residential,22.4254
2008,9,EL DORADO,TCU,Non-Residential,0.1566
2008,10,FRESNO,Ag With Water Pump,Non-Residential,12.7895
2008,10,FRESNO,Commercial,Non-Residential,51.3855
2008,10,FRESNO,Industrial,Non-Residential,93.3682
2008,10,FRESNO,Mining,Non-Residential,4.1052
2008,10,FRESNO,Residential,Residential,112.7878
2008,10,FRESNO,TCU,Non-Residential,3.7389
2008,11,GLENN,Ag With Water Pump,Non-Residential,0.158
2008,11,GLENN,Commercial,Non-Residential,1.9318
2008,11,GLENN,Industrial,Non-Residential,2.9932
2008,11,GLENN,Mining,Non-Residential,0.0051
2008,11,GLENN,Residential,Residential,2.68
2008,11,GLENN,TCU,Non-Residential,0.01
2008,12,HUMBOLDT,Ag With Water Pump,Non-Residential,1.7859
2008,12,HUMBOLDT,Commercial,Non-Residential,9.2627
2008,12,HUMBOLDT,Industrial,Non-Residential,6.4115
2008,12,HUMBOLDT,Mining,Non-Residential,0.0386
2008,12,HUMBOLDT,Residential,Residential,22.4639
2008,12,HUMBOLDT,TCU,Non-Residential,0.1169
2008,13,IMPERIAL,Ag With Water Pump,Non-Residential,1.5888
2008,13,IMPERIAL,Commercial,Non-Residential,3.9188
2008,13,IMPERIAL,Industrial,Non-Residential,23.603
2008,13,IMPERIAL,Mining,Non-Residential,0.0439
2008,13,IMPERIAL,Residential,Residential,7.7909
2008,13,IMPERIAL,TCU,Non-Residential,0.304
2008,15,KERN,Ag With Water Pump,Non-Residential,20.8128
2008,15,KERN,Commercial,Non-Residential,46.1698
2008,15,KERN,Industrial,Non-Residential,81.1263
2008,15,KERN,Mining,Non-Residential,"1,894.19"
2008,15,KERN,Residential,Residential,100.061
2008,15,KERN,TCU,Non-Residential,13.9861
2008,16,KINGS,Ag With Water Pump,Non-Residential,6.3875
2008,16,KINGS,Commercial,Non-Residential,8.2652
2008,16,KINGS,Industrial,Non-Residential,37.4387
2008,16,KINGS,Mining,Non-Residential,0.0738
2008,16,KINGS,Residential,Residential,15.7964
2008,16,KINGS,TCU,Non-Residential,1.3021
2008,19,LOS ANGELES,Ag With Water Pump,Non-Residential,4.5673
2008,19,LOS ANGELES,Commercial,Non-Residential,484.6829
2008,19,LOS ANGELES,Industrial,Non-Residential,"1,081.90"
2008,19,LOS ANGELES,Mining,Non-Residential,56.6077
2008,19,LOS ANGELES,Residential,Residential,"1,310.77"
2008,19,LOS ANGELES,TCU,Non-Residential,26.9439
2008,20,MADERA,Ag With Water Pump,Non-Residential,0.1375
2008,20,MADERA,Commercial,Non-Residential,6.1353
2008,20,MADERA,Industrial,Non-Residential,38.2652
2008,20,MADERA,Mining,Non-Residential,0.0165
2008,20,MADERA,Residential,Residential,8.5749
2008,20,MADERA,TCU,Non-Residential,0.0466
2008,21,MARIN,Ag With Water Pump,Non-Residential,0.0114
2008,21,MARIN,Commercial,Non-Residential,18.284
2008,21,MARIN,Industrial,Non-Residential,3.2754
2008,21,MARIN,Mining,Non-Residential,0.2695
2008,21,MARIN,Residential,Residential,57.5894
2008,21,MARIN,TCU,Non-Residential,0.2508
2008,23,MENDOCINO,Ag With Water Pump,Non-Residential,0.0181
2008,23,MENDOCINO,Commercial,Non-Residential,3.2877
2008,23,MENDOCINO,Industrial,Non-Residential,0.5587
2008,23,MENDOCINO,Mining,Non-Residential,0.2752
2008,23,MENDOCINO,Residential,Residential,6.5555
2008,23,MENDOCINO,TCU,Non-Residential,0.0571
2008,24,MERCED,Ag With Water Pump,Non-Residential,0.695
2008,24,MERCED,Commercial,Non-Residential,8.185
2008,24,MERCED,Industrial,Non-Residential,76.8488
2008,24,MERCED,Mining,Non-Residential,0.0268
2008,24,MERCED,Residential,Residential,27.0519
2008,24,MERCED,TCU,Non-Residential,0.6697
2008,27,MONTEREY,Ag With Water Pump,Non-Residential,13.3477
2008,27,MONTEREY,Commercial,Non-Residential,30.7492
2008,27,MONTEREY,Industrial,Non-Residential,5.8426
2008,27,MONTEREY,Mining,Non-Residential,2.4642
2008,27,MONTEREY,Residential,Residential,59.1242
2008,27,MONTEREY,TCU,Non-Residential,0.5018
2008,28,NAPA,Ag With Water Pump,Non-Residential,0.0632
2008,28,NAPA,Commercial,Non-Residential,11.8529
2008,28,NAPA,Industrial,Non-Residential,4.8777
2008,28,NAPA,Mining,Non-Residential,0.0417
2008,28,NAPA,Residential,Residential,21.9364
2008,28,NAPA,TCU,Non-Residential,0.1221
2008,29,NEVADA,Ag With Water Pump,Non-Residential,0.0021
2008,29,NEVADA,Commercial,Non-Residential,5.9969
2008,29,NEVADA,Industrial,Non-Residential,0.4418
2008,29,NEVADA,Mining,Non-Residential,0.0574
2008,29,NEVADA,Residential,Residential,13.072
2008,29,NEVADA,TCU,Non-Residential,0.1746
2008,30,ORANGE,Ag With Water Pump,Non-Residential,4.3808
2008,30,ORANGE,Commercial,Non-Residential,143.5229
2008,30,ORANGE,Industrial,Non-Residential,83.7163
2008,30,ORANGE,Mining,Non-Residential,1.78
2008,30,ORANGE,Residential,Residential,396.0438
2008,30,ORANGE,TCU,Non-Residential,3.4351
2008,31,PLACER,Ag With Water Pump,Non-Residential,0.0715
2008,31,PLACER,Commercial,Non-Residential,20.6534
2008,31,PLACER,Industrial,Non-Residential,9.7547
2008,31,PLACER,Mining,Non-Residential,0.1184
2008,31,PLACER,Residential,Residential,59.4317
2008,31,PLACER,TCU,Non-Residential,1.0361
2008,33,RIVERSIDE,Ag With Water Pump,Non-Residential,4.706
2008,33,RIVERSIDE,Commercial,Non-Residential,78.247
2008,33,RIVERSIDE,Industrial,Non-Residential,46.8898
2008,33,RIVERSIDE,Mining,Non-Residential,4.6527
2008,33,RIVERSIDE,Residential,Residential,272.6647
2008,33,RIVERSIDE,TCU,Non-Residential,5.619
2008,34,SACRAMENTO,Ag With Water Pump,Non-Residential,0.3403
2008,34,SACRAMENTO,Commercial,Non-Residential,79.0857
2008,34,SACRAMENTO,Industrial,Non-Residential,21.6993
2008,34,SACRAMENTO,Mining,Non-Residential,1.4477
2008,34,SACRAMENTO,Residential,Residential,206.6533
2008,34,SACRAMENTO,TCU,Non-Residential,2.6722
2008,35,SAN BENITO,Ag With Water Pump,Non-Residential,0.5713
2008,35,SAN BENITO,Commercial,Non-Residential,1.4828
2008,35,SAN BENITO,Industrial,Non-Residential,3.6422
2008,35,SAN BENITO,Mining,Non-Residential,0.9723
2008,35,SAN BENITO,Residential,Residential,6.7291
2008,35,SAN BENITO,TCU,Non-Residential,0.0115
2008,36,SAN BERNARDINO,Ag With Water Pump,Non-Residential,3.1301
2008,36,SAN BERNARDINO,Commercial,Non-Residential,76.9513
2008,36,SAN BERNARDINO,Industrial,Non-Residential,148.4771
2008,36,SAN BERNARDINO,Mining,Non-Residential,2.6394
2008,36,SAN BERNARDINO,Residential,Residential,259.2035
2008,36,SAN BERNARDINO,TCU,Non-Residential,9.4299
2008,37,SAN DIEGO,Ag With Water Pump,Non-Residential,3.8563
2008,37,SAN DIEGO,Commercial,Non-Residential,155.2217
2008,37,SAN DIEGO,Industrial,Non-Residential,29.0109
2008,37,SAN DIEGO,Mining,Non-Residential,4.3339
2008,37,SAN DIEGO,Residential,Residential,324.6928
2008,37,SAN DIEGO,TCU,Non-Residential,24.2502
2008,38,SAN FRANCISCO,Ag With Water Pump,Non-Residential,0.0575
2008,38,SAN FRANCISCO,Commercial,Non-Residential,115.2197
2008,38,SAN FRANCISCO,Industrial,Non-Residential,5.9037
2008,38,SAN FRANCISCO,Mining,Non-Residential,0.2421
2008,38,SAN FRANCISCO,Residential,Residential,155.2953
2008,38,SAN FRANCISCO,TCU,Non-Residential,25.8315
2008,39,SAN JOAQUIN,Ag With Water Pump,Non-Residential,2.2278
2008,39,SAN JOAQUIN,Commercial,Non-Residential,33.6755
2008,39,SAN JOAQUIN,Industrial,Non-Residential,74.1447
2008,39,SAN JOAQUIN,Mining,Non-Residential,0.5146
2008,39,SAN JOAQUIN,Residential,Residential,90.9085
2008,39,SAN JOAQUIN,TCU,Non-Residential,3.1261
2008,40,SAN LUIS OBISPO,Ag With Water Pump,Non-Residential,5.9434
2008,40,SAN LUIS OBISPO,Commercial,Non-Residential,18.78
2008,40,SAN LUIS OBISPO,Industrial,Non-Residential,4.2227
2008,40,SAN LUIS OBISPO,Mining,Non-Residential,8.8478
2008,40,SAN LUIS OBISPO,Residential,Residential,40.087
2008,40,SAN LUIS OBISPO,TCU,Non-Residential,0.772
2008,41,SAN MATEO,Ag With Water Pump,Non-Residential,3.0766
2008,41,SAN MATEO,Commercial,Non-Residential,66.9314
2008,41,SAN MATEO,Industrial,Non-Residential,18.6099
2008,41,SAN MATEO,Mining,Non-Residential,0.6848
2008,41,SAN MATEO,Residential,Residential,136.4228
2008,41,SAN MATEO,TCU,Non-Residential,4.8001
2008,42,SANTA BARBARA,Ag With Water Pump,Non-Residential,11.9533
2008,42,SANTA BARBARA,Commercial,Non-Residential,27.6262
2008,42,SANTA BARBARA,Industrial,Non-Residential,5.1423
2008,42,SANTA BARBARA,Mining,Non-Residential,16.9324
2008,42,SANTA BARBARA,Residential,Residential,64.5833
2008,42,SANTA BARBARA,TCU,Non-Residential,2.8605
2008,43,SANTA CLARA,Ag With Water Pump,Non-Residential,3.6619
2008,43,SANTA CLARA,Commercial,Non-Residential,126.5619
2008,43,SANTA CLARA,Industrial,Non-Residential,72.0604
2008,43,SANTA CLARA,Mining,Non-Residential,0.5156
2008,43,SANTA CLARA,Residential,Residential,268.6364
2008,43,SANTA CLARA,TCU,Non-Residential,1.7721
2008,44,SANTA CRUZ,Ag With Water Pump,Non-Residential,2.4233
2008,44,SANTA CRUZ,Commercial,Non-Residential,15.5978
2008,44,SANTA CRUZ,Industrial,Non-Residential,2.9873
2008,44,SANTA CRUZ,Mining,Non-Residential,0.0608
2008,44,SANTA CRUZ,Residential,Residential,36.6624
2008,44,SANTA CRUZ,TCU,Non-Residential,0.093
2008,45,SHASTA,Ag With Water Pump,Non-Residential,0.0624
2008,45,SHASTA,Commercial,Non-Residential,9.0335
2008,45,SHASTA,Industrial,Non-Residential,6.225
2008,45,SHASTA,Mining,Non-Residential,0.1019
2008,45,SHASTA,Residential,Residential,20.384
2008,45,SHASTA,TCU,Non-Residential,0.541
2008,48,SOLANO,Ag With Water Pump,Non-Residential,0.0144
2008,48,SOLANO,Commercial,Non-Residential,19.8539
2008,48,SOLANO,Industrial,Non-Residential,153.4882
2008,48,SOLANO,Mining,Non-Residential,0.1321
2008,48,SOLANO,Residential,Residential,61.7208
2008,48,SOLANO,TCU,Non-Residential,3.2722
2008,49,SONOMA,Ag With Water Pump,Non-Residential,1.0665
2008,49,SONOMA,Commercial,Non-Residential,28.2714
2008,49,SONOMA,Industrial,Non-Residential,8.106
2008,49,SONOMA,Mining,Non-Residential,0.4897
2008,49,SONOMA,Residential,Residential,79.0221
2008,49,SONOMA,TCU,Non-Residential,0.1911
2008,50,STANISLAUS,Ag With Water Pump,Non-Residential,1.5569
2008,50,STANISLAUS,Commercial,Non-Residential,37.9145
2008,50,STANISLAUS,Industrial,Non-Residential,71.5056
2008,50,STANISLAUS,Mining,Non-Residential,0.1641
2008,50,STANISLAUS,Residential,Residential,66.2792
2008,50,STANISLAUS,TCU,Non-Residential,1.1619
2008,51,SUTTER,Ag With Water Pump,Non-Residential,0.3948
2008,51,SUTTER,Commercial,Non-Residential,4.6266
2008,51,SUTTER,Industrial,Non-Residential,2.4813
2008,51,SUTTER,Mining,Non-Residential,0.01
2008,51,SUTTER,Residential,Residential,13.4334
2008,51,SUTTER,TCU,Non-Residential,0.2068
2008,52,TEHAMA,Ag With Water Pump,Non-Residential,0.1943
2008,52,TEHAMA,Commercial,Non-Residential,2.3335
2008,52,TEHAMA,Industrial,Non-Residential,4.9007
2008,52,TEHAMA,Mining,Non-Residential,0.0057
2008,52,TEHAMA,Residential,Residential,4.3046
2008,52,TEHAMA,TCU,Non-Residential,0.0203
2008,53,TRINITY,Commercial,Non-Residential,0.0398
2008,53,TRINITY,Residential,Residential,0.0212
2008,53,TRINITY,TCU,Non-Residential,0.0002
2008,54,TULARE,Ag With Water Pump,Non-Residential,8.5364
2008,54,TULARE,Commercial,Non-Residential,19.5372
2008,54,TULARE,Industrial,Non-Residential,63.6819
2008,54,TULARE,Mining,Non-Residential,0.1269
2008,54,TULARE,Residential,Residential,54.0378
2008,54,TULARE,TCU,Non-Residential,0.5498
2008,56,VENTURA,Ag With Water Pump,Non-Residential,10.282
2008,56,VENTURA,Commercial,Non-Residential,32.4191
2008,56,VENTURA,Industrial,Non-Residential,29.5398
2008,56,VENTURA,Mining,Non-Residential,9.9617
2008,56,VENTURA,Residential,Residential,120.2315
2008,56,VENTURA,TCU,Non-Residential,2.2379
2008,57,YOLO,Ag With Water Pump,Non-Residential,0.0579
2008,57,YOLO,Commercial,Non-Residential,22.7683
2008,57,YOLO,Industrial,Non-Residential,11.3705
2008,57,YOLO,Mining,Non-Residential,0.0445
2008,57,YOLO,Residential,Residential,26.8438
2008,57,YOLO,TCU,Non-Residential,0.7237
2008,58,YUBA,Ag With Water Pump,Non-Residential,0.1183
2008,58,YUBA,Commercial,Non-Residential,3.5153
2008,58,YUBA,Industrial,Non-Residential,0.328
2008,58,YUBA,Mining,Non-Residential,0.0481
2008,58,YUBA,Residential,Residential,7.473
2008,58,YUBA,TCU,Non-Residential,0.7653
2009,1,ALAMEDA,Ag With Water Pump,Non-Residential,0.2291
2009,1,ALAMEDA,Commercial,Non-Residential,103.362
2009,1,ALAMEDA,Industrial,Non-Residential,74.7443
2009,1,ALAMEDA,Mining,Non-Residential,2.9323
2009,1,ALAMEDA,Residential,Residential,235.7737
2009,1,ALAMEDA,TCU,Non-Residential,2.6176
2009,3,AMADOR,Ag With Water Pump,Non-Residential,0.0049
2009,3,AMADOR,Commercial,Non-Residential,3.3095
2009,3,AMADOR,Industrial,Non-Residential,2.743
2009,3,AMADOR,Mining,Non-Residential,0.6528
2009,3,AMADOR,Residential,Residential,2.2414
2009,3,AMADOR,TCU,Non-Residential,0.0047
2009,4,BUTTE,Ag With Water Pump,Non-Residential,1.2363
2009,4,BUTTE,Commercial,Non-Residential,13.0902
2009,4,BUTTE,Industrial,Non-Residential,3.1624
2009,4,BUTTE,Mining,Non-Residential,0.0177
2009,4,BUTTE,Residential,Residential,29.0934
2009,4,BUTTE,TCU,Non-Residential,0.2142
2009,5,CALAVERAS,Commercial,Non-Residential,0.5337
2009,5,CALAVERAS,Industrial,Non-Residential,0.0067
2009,5,CALAVERAS,Residential,Residential,0.4795
2009,5,CALAVERAS,TCU,Non-Residential,0.012
2009,6,COLUSA,Ag With Water Pump,Non-Residential,0.2451
2009,6,COLUSA,Commercial,Non-Residential,3.2725
2009,6,COLUSA,Industrial,Non-Residential,21.2917
2009,6,COLUSA,Mining,Non-Residential,0.005
2009,6,COLUSA,Residential,Residential,2.3221
2009,6,COLUSA,TCU,Non-Residential,0.0789
2009,7,CONTRA COSTA,Ag With Water Pump,Non-Residential,0.2128
2009,7,CONTRA COSTA,Commercial,Non-Residential,53.1572
2009,7,CONTRA COSTA,Industrial,Non-Residential,726.6398
2009,7,CONTRA COSTA,Mining,Non-Residential,1.1393
2009,7,CONTRA COSTA,Residential,Residential,182.2046
2009,7,CONTRA COSTA,TCU,Non-Residential,1.6588
2009,9,EL DORADO,Ag With Water Pump,Non-Residential,0.0019
2009,9,EL DORADO,Commercial,Non-Residential,8.4644
2009,9,EL DORADO,Industrial,Non-Residential,0.2189
2009,9,EL DORADO,Mining,Non-Residential,0.2055
2009,9,EL DORADO,Residential,Residential,22.5914
2009,9,EL DORADO,TCU,Non-Residential,0.1456
2009,10,FRESNO,Ag With Water Pump,Non-Residential,10.7354
2009,10,FRESNO,Commercial,Non-Residential,48.4795
2009,10,FRESNO,Industrial,Non-Residential,93.5363
2009,10,FRESNO,Mining,Non-Residential,1.2134
2009,10,FRESNO,Residential,Residential,113.7857
2009,10,FRESNO,TCU,Non-Residential,3.6648
2009,11,GLENN,Ag With Water Pump,Non-Residential,0.1546
2009,11,GLENN,Commercial,Non-Residential,2.3108
2009,11,GLENN,Industrial,Non-Residential,2.9638
2009,11,GLENN,Mining,Non-Residential,0.0051
2009,11,GLENN,Residential,Residential,2.6152
2009,11,GLENN,TCU,Non-Residential,0.0115
2009,12,HUMBOLDT,Ag With Water Pump,Non-Residential,1.8094
2009,12,HUMBOLDT,Commercial,Non-Residential,9.3473
2009,12,HUMBOLDT,Industrial,Non-Residential,1.1831
2009,12,HUMBOLDT,Mining,Non-Residential,0.0383
2009,12,HUMBOLDT,Residential,Residential,21.6686
2009,12,HUMBOLDT,TCU,Non-Residential,0.1293
2009,13,IMPERIAL,Ag With Water Pump,Non-Residential,1.4605
2009,13,IMPERIAL,Commercial,Non-Residential,3.748
2009,13,IMPERIAL,Industrial,Non-Residential,16.5133
2009,13,IMPERIAL,Mining,Non-Residential,0.0521
2009,13,IMPERIAL,Residential,Residential,7.6074
2009,13,IMPERIAL,TCU,Non-Residential,0.2587
2009,15,KERN,Ag With Water Pump,Non-Residential,16.1662
2009,15,KERN,Commercial,Non-Residential,45.2986
2009,15,KERN,Industrial,Non-Residential,74.2768
2009,15,KERN,Mining,Non-Residential,"1,811.42"
2009,15,KERN,Residential,Residential,102.4783
2009,15,KERN,TCU,Non-Residential,12.6602
2009,16,KINGS,Ag With Water Pump,Non-Residential,7.4094
2009,16,KINGS,Commercial,Non-Residential,7.9928
2009,16,KINGS,Industrial,Non-Residential,35.4978
2009,16,KINGS,Mining,Non-Residential,0.0587
2009,16,KINGS,Residential,Residential,15.9224
2009,16,KINGS,TCU,Non-Residential,1.2639
2009,19,LOS ANGELES,Ag With Water Pump,Non-Residential,4.0909
2009,19,LOS ANGELES,Commercial,Non-Residential,480.9361
2009,19,LOS ANGELES,Industrial,Non-Residential,"1,029.84"
2009,19,LOS ANGELES,Mining,Non-Residential,49.4039
2009,19,LOS ANGELES,Residential,Residential,"1,307.20"
2009,19,LOS ANGELES,TCU,Non-Residential,25.5706
2009,20,MADERA,Ag With Water Pump,Non-Residential,0.0826
2009,20,MADERA,Commercial,Non-Residential,6.2003
2009,20,MADERA,Industrial,Non-Residential,28.916
2009,20,MADERA,Mining,Non-Residential,0.0258
2009,20,MADERA,Residential,Residential,8.7043
2009,20,MADERA,TCU,Non-Residential,0.0432
2009,21,MARIN,Ag With Water Pump,Non-Residential,0.0106
2009,21,MARIN,Commercial,Non-Residential,18.1993
2009,21,MARIN,Industrial,Non-Residential,3.0991
2009,21,MARIN,Mining,Non-Residential,0.303
2009,21,MARIN,Residential,Residential,57.1442
2009,21,MARIN,TCU,Non-Residential,0.2482
2009,23,MENDOCINO,Ag With Water Pump,Non-Residential,0.0162
2009,23,MENDOCINO,Commercial,Non-Residential,3.1363
2009,23,MENDOCINO,Industrial,Non-Residential,0.5579
2009,23,MENDOCINO,Mining,Non-Residential,0.2556
2009,23,MENDOCINO,Residential,Residential,6.3196
2009,23,MENDOCINO,TCU,Non-Residential,0.057
2009,24,MERCED,Ag With Water Pump,Non-Residential,0.5263
2009,24,MERCED,Commercial,Non-Residential,8.0173
2009,24,MERCED,Industrial,Non-Residential,85.1794
2009,24,MERCED,Mining,Non-Residential,0.0251
2009,24,MERCED,Residential,Residential,26.8626
2009,24,MERCED,TCU,Non-Residential,0.6413
2009,27,MONTEREY,Ag With Water Pump,Non-Residential,12.3089
2009,27,MONTEREY,Commercial,Non-Residential,29.6567
2009,27,MONTEREY,Industrial,Non-Residential,5.7417
2009,27,MONTEREY,Mining,Non-Residential,2.1654
2009,27,MONTEREY,Residential,Residential,57.7641
2009,27,MONTEREY,TCU,Non-Residential,0.4681
2009,28,NAPA,Ag With Water Pump,Non-Residential,0.066
2009,28,NAPA,Commercial,Non-Residential,11.8841
2009,28,NAPA,Industrial,Non-Residential,4.6947
2009,28,NAPA,Mining,Non-Residential,0.0397
2009,28,NAPA,Residential,Residential,22.7199
2009,28,NAPA,TCU,Non-Residential,0.0909
2009,29,NEVADA,Ag With Water Pump,Non-Residential,0.0018
2009,29,NEVADA,Commercial,Non-Residential,5.7023
2009,29,NEVADA,Industrial,Non-Residential,0.3088
2009,29,NEVADA,Mining,Non-Residential,0.0526
2009,29,NEVADA,Residential,Residential,12.7584
2009,29,NEVADA,TCU,Non-Residential,0.1813
2009,30,ORANGE,Ag With Water Pump,Non-Residential,3.7507
2009,30,ORANGE,Commercial,Non-Residential,142.1988
2009,30,ORANGE,Industrial,Non-Residential,73.5603
2009,30,ORANGE,Mining,Non-Residential,1.8281
2009,30,ORANGE,Residential,Residential,386.2793
2009,30,ORANGE,TCU,Non-Residential,3.4651
2009,31,PLACER,Ag With Water Pump,Non-Residential,0.0725
2009,31,PLACER,Commercial,Non-Residential,20.9145
2009,31,PLACER,Industrial,Non-Residential,8.5155
2009,31,PLACER,Mining,Non-Residential,0.1018
2009,31,PLACER,Residential,Residential,60.3305
2009,31,PLACER,TCU,Non-Residential,0.9528
2009,33,RIVERSIDE,Ag With Water Pump,Non-Residential,4.7599
2009,33,RIVERSIDE,Commercial,Non-Residential,74.4547
2009,33,RIVERSIDE,Industrial,Non-Residential,38.0741
2009,33,RIVERSIDE,Mining,Non-Residential,3.3578
2009,33,RIVERSIDE,Residential,Residential,257.9634
2009,33,RIVERSIDE,TCU,Non-Residential,5.8728
2009,34,SACRAMENTO,Ag With Water Pump,Non-Residential,0.3054
2009,34,SACRAMENTO,Commercial,Non-Residential,79.8951
2009,34,SACRAMENTO,Industrial,Non-Residential,19.4132
2009,34,SACRAMENTO,Mining,Non-Residential,1.6702
2009,34,SACRAMENTO,Residential,Residential,211.2809
2009,34,SACRAMENTO,TCU,Non-Residential,2.6605
2009,35,SAN BENITO,Ag With Water Pump,Non-Residential,0.4092
2009,35,SAN BENITO,Commercial,Non-Residential,1.4197
2009,35,SAN BENITO,Industrial,Non-Residential,3.7152
2009,35,SAN BENITO,Mining,Non-Residential,0.8858
2009,35,SAN BENITO,Residential,Residential,6.6311
2009,35,SAN BENITO,TCU,Non-Residential,0.0082
2009,36,SAN BERNARDINO,Ag With Water Pump,Non-Residential,4.1379
2009,36,SAN BERNARDINO,Commercial,Non-Residential,78.658
2009,36,SAN BERNARDINO,Industrial,Non-Residential,109.6005
2009,36,SAN BERNARDINO,Mining,Non-Residential,2.0569
2009,36,SAN BERNARDINO,Residential,Residential,256.1514
2009,36,SAN BERNARDINO,TCU,Non-Residential,10.2372
2009,37,SAN DIEGO,Ag With Water Pump,Non-Residential,4.1398
2009,37,SAN DIEGO,Commercial,Non-Residential,149.9245
2009,37,SAN DIEGO,Industrial,Non-Residential,27.5331
2009,37,SAN DIEGO,Mining,Non-Residential,3.4097
2009,37,SAN DIEGO,Residential,Residential,308.7475
2009,37,SAN DIEGO,TCU,Non-Residential,21.1286
2009,38,SAN FRANCISCO,Ag With Water Pump,Non-Residential,0.0551
2009,38,SAN FRANCISCO,Commercial,Non-Residential,102.0551
2009,38,SAN FRANCISCO,Industrial,Non-Residential,3.9565
2009,38,SAN FRANCISCO,Mining,Non-Residential,0.206
2009,38,SAN FRANCISCO,Residential,Residential,152.1364
2009,38,SAN FRANCISCO,TCU,Non-Residential,19.3322
2009,39,SAN JOAQUIN,Ag With Water Pump,Non-Residential,1.8502
2009,39,SAN JOAQUIN,Commercial,Non-Residential,32.8451
